Session,Hand,Bankroll,Change
3,16,1040.00,+10.00
3,17,1055.00,+15.00
3,18,1065.00,+10.00
3,19,1065.00,+0.00
3,20,1075.00,+10.00
3,21,1085.00,+10.00
3,22,1075.00,-10.00
3,23,1070.00,-5.00
3,24,1060.00,-10.00
3,25,1080.00,+20.00
3,26,1090.00,+10.00
3,27,1080.00,-10.00
3,28,1075.00,-5.00
3,29,1085.00,+10.00
3,30,1095.00,+10.00
3,31,1105.00,+10.00
3,32,1095.00,-10.00
3,33,1090.00,-5.00
3,34,1100.00,+10.00
3,35,1090.00,-10.00
3,36,1100.00,+10.00
3,37,1090.00,-10.00
3,38,1080.00,-10.00
3,39,1070.00,-10.00
3,40,1080.00,+10.00
3,41,1070.00,-10.00
3,42,1080.00,+10.00
3,43,1090.00,+10.00
3,44,1080.00,-10.00
3,45,1090.00,+10.00
3,46,1080.00,-10.00
3,47,1070.00,-10.00
3,48,1040.00,-30.00
3,49,1030.00,-10.00
3,50,1020.00,-10.00
3,51,1010.00,-10.00
3,52,1005.00,-5.00
3,53,1015.00,+10.00
3,54,1030.00,+15.00
3,55,1050.00,+20.00
3,56,1045.00,-5.00
3,57,1025.00,-20.00
3,58,1035.00,+10.00
3,59,1030.00,-5.00
3,60,1045.00,+15.00
3,61,1025.00,-20.00
3,62,1025.00,+0.00
3,63,1015.00,-10.00
3,64,1025.00,+10.00
3,65,1015.00,-10.00
3,66,1025.00,+10.00
3,67,1015.00,-10.00
3,68,1025.00,+10.00
3,69,1025.00,+0.00
3,70,1035.00,+10.00
3,71,1055.00,+20.00
3,72,1035.00,-20.00
3,73,1025.00,-10.00
3,74,1015.00,-10.00
3,75,1005.00,-10.00
3,76,1020.00,+15.00
3,77,1010.00,-10.00
3,78,1020.00,+10.00
3,79,1030.00,+10.00
3,80,1020.00,-10.00
3,81,1020.00,+0.00
3,82,1035.00,+15.00
3,83,1025.00,-10.00
3,84,1020.00,-5.00
3,85,1040.00,+20.00
3,86,1030.00,-10.00
3,87,1020.00,-10.00
3,88,1010.00,-10.00
3,89,1000.00,-10.00
3,90,990.00,-10.00
3,91,980.00,-10.00
3,92,970.00,-10.00
3,93,980.00,+10.00
3,94,970.00,-10.00
3,95,990.00,+20.00
3,96,1000.00,+10.00
3,97,990.00,-10.00
3,98,990.00,+0.00
3,99,1000.00,+10.00
3,100,1010.00,+10.00
4,1,990.00,-10.00
4,2,980.00,-10.00
4,3,990.00,+10.00
4,4,985.00,-5.00
4,5,975.00,-10.00
4,6,955.00,-20.00
4,7,945.00,-10.00
4,8,955.00,+10.00
4,9,945.00,-10.00
4,10,935.00,-10.00
4,11,925.00,-10.00
4,12,915.00,-10.00
4,13,925.00,+10.00
4,14,935.00,+10.00
4,15,945.00,+10.00
4,16,935.00,-10.00
4,17,945.00,+10.00
4,18,925.00,-20.00
4,19,925.00,+0.00
4,20,935.00,+10.00
4,21,950.00,+15.00
4,22,940.00,-10.00
4,23,950.00,+10.00
4,24,940.00,-10.00
4,25,950.00,+10.00
4,26,945.00,-5.00
4,27,925.00,-20.00
4,28,945.00,+20.00
4,29,960.00,+15.00
4,30,950.00,-10.00
4,31,940.00,-10.00
4,32,950.00,+10.00
4,33,970.00,+20.00
4,34,980.00,+10.00
4,35,970.00,-10.00
4,36,985.00,+15.00
4,37,980.00,-5.00
4,38,990.00,+10.00
4,39,980.00,-10.00
4,40,970.00,-10.00
4,41,960.00,-10.00
4,42,950.00,-10.00
4,43,960.00,+10.00
4,44,990.00,+30.00
4,45,1010.00,+20.00
4,46,1000.00,-10.00
4,47,990.00,-10.00
4,48,1000.00,+10.00
4,49,995.00,-5.00
4,50,985.00,-10.00
4,51,980.00,-5.00
4,52,995.00,+15.00
4,53,985.00,-10.00
4,54,975.00,-10.00
4,55,965.00,-10.00
4,56,975.00,+10.00
4,57,985.00,+10.00
4,58,995.00,+10.00
4,59,1010.00,+15.00
4,60,1020.00,+10.00
4,61,1010.00,-10.00
4,62,1020.00,+10.00
4,63,1015.00,-5.00
4,64,1025.00,+10.00
4,65,1005.00,-20.00
4,66,995.00,-10.00
4,67,1005.00,+10.00
4,68,995.00,-10.00
4,69,985.00,-10.00
4,70,995.00,+10.00
4,71,985.00,-10.00
4,72,995.00,+10.00
4,73,990.00,-5.00
4,74,1010.00,+20.00
4,75,1010.00,+0.00
4,76,1025.00,+15.00
4,77,1035.00,+10.00
4,78,1045.00,+10.00
4,79,1045.00,+0.00
4,80,1045.00,+0.00
4,81,1035.00,-10.00
4,82,1045.00,+10.00
4,83,1035.00,-10.00
4,84,1035.00,+0.00
4,85,1045.00,+10.00
4,86,1040.00,-5.00
4,87,1050.00,+10.00
4,88,1060.00,+10.00
4,89,1075.00,+15.00
4,90,1065.00,-10.00
4,91,1075.00,+10.00
4,92,1055.00,-20.00
4,93,1045.00,-10.00
4,94,1035.00,-10.00
4,95,1055.00,+20.00
4,96,1065.00,+10.00
4,97,1055.00,-10.00
4,98,1050.00,-5.00
4,99,1040.00,-10.00
4,100,1050.00,+10.00
5,1,1010.00,+10.00
5,2,1025.00,+15.00
5,3,1015.00,-10.00
5,4,1025.00,+10.00
5,5,1035.00,+10.00
5,6,1045.00,+10.00
5,7,1025.00,-20.00
5,8,1015.00,-10.00
5,9,1010.00,-5.00
5,10,1005.00,-5.00
5,11,995.00,-10.00
5,12,985.00,-10.00
5,13,985.00,+0.00
5,14,995.00,+10.00
5,15,985.00,-10.00
5,16,975.00,-10.00
5,17,985.00,+10.00
5,18,975.00,-10.00
5,19,975.00,+0.00
5,20,965.00,-10.00
5,21,945.00,-20.00
5,22,935.00,-10.00
5,23,935.00,+0.00
5,24,925.00,-10.00
5,25,935.00,+10.00
5,26,925.00,-10.00
5,27,920.00,-5.00
5,28,910.00,-10.00
5,29,900.00,-10.00
5,30,890.00,-10.00
5,31,870.00,-20.00
5,32,860.00,-10.00
5,33,870.00,+10.00
5,34,880.00,+10.00
5,35,890.00,+10.00
5,36,880.00,-10.00
5,37,870.00,-10.00
5,38,850.00,-20.00
5,39,840.00,-10.00
5,40,860.00,+20.00
5,41,850.00,-10.00
5,42,860.00,+10.00
5,43,880.00,+20.00
5,44,875.00,-5.00
5,45,865.00,-10.00
5,46,875.00,+10.00
5,47,875.00,+0.00
5,48,865.00,-10.00
5,49,855.00,-10.00
5,50,835.00,-20.00
5,51,825.00,-10.00
5,52,835.00,+10.00
5,53,845.00,+10.00
5,54,855.00,+10.00
5,55,845.00,-10.00
5,56,835.00,-10.00
5,57,835.00,+0.00
5,58,845.00,+10.00
5,59,855.00,+10.00
5,60,845.00,-10.00
5,61,835.00,-10.00
5,62,825.00,-10.00
5,63,835.00,+10.00
5,64,845.00,+10.00
5,65,845.00,+0.00
5,66,840.00,-5.00
5,67,835.00,-5.00
5,68,845.00,+10.00
5,69,835.00,-10.00
5,70,845.00,+10.00
5,71,855.00,+10.00
5,72,865.00,+10.00
5,73,855.00,-10.00
5,74,865.00,+10.00
5,75,855.00,-10.00
5,76,850.00,-5.00
5,77,830.00,-20.00
5,78,830.00,+0.00
5,79,820.00,-10.00
5,80,800.00,-20.00
5,81,790.00,-10.00
5,82,800.00,+10.00
5,83,790.00,-10.00
5,84,770.00,-20.00
5,85,760.00,-10.00
5,86,780.00,+20.00
5,87,770.00,-10.00
5,88,780.00,+10.00
5,89,770.00,-10.00
5,90,780.00,+10.00
5,91,770.00,-10.00
5,92,760.00,-10.00
5,93,755.00,-5.00
5,94,745.00,-10.00
5,95,735.00,-10.00
5,96,730.00,-5.00
5,97,740.00,+10.00
5,98,730.00,-10.00
5,99,745.00,+15.00
5,100,755.00,+10.00
