Session,Hand,Bankroll,Change
4,2,1005.00,-10.00
4,3,1025.00,+20.00
4,4,1015.00,-10.00
4,5,1035.00,+20.00
4,6,1045.00,+10.00
4,7,1035.00,-10.00
4,8,1045.00,+10.00
4,9,1055.00,+10.00
4,10,1055.00,+0.00
4,11,1045.00,-10.00
4,12,1035.00,-10.00
4,13,1025.00,-10.00
4,14,1035.00,+10.00
4,15,1045.00,+10.00
4,16,1055.00,+10.00
4,17,1065.00,+10.00
4,18,1055.00,-10.00
4,19,1065.00,+10.00
4,20,1065.00,+0.00
4,21,1080.00,+15.00
4,22,1090.00,+10.00
4,23,1080.00,-10.00
4,24,1090.00,+10.00
4,25,1080.00,-10.00
4,26,1070.00,-10.00
4,27,1080.00,+10.00
4,28,1080.00,+0.00
4,29,1070.00,-10.00
4,30,1060.00,-10.00
4,31,1050.00,-10.00
4,32,1040.00,-10.00
4,33,1030.00,-10.00
4,34,1025.00,-5.00
4,35,1035.00,+10.00
4,36,1015.00,-20.00
4,37,1005.00,-10.00
4,38,1015.00,+10.00
4,39,1015.00,+0.00
4,40,1035.00,+20.00
4,41,1025.00,-10.00
4,42,1025.00,+0.00
4,43,1025.00,+0.00
4,44,1035.00,+10.00
4,45,1045.00,+10.00
4,46,1055.00,+10.00
4,47,1045.00,-10.00
4,48,1045.00,+0.00
4,49,1035.00,-10.00
4,50,1025.00,-10.00
4,51,1005.00,-20.00
4,52,1015.00,+10.00
4,53,1025.00,+10.00
4,54,1020.00,-5.00
4,55,1030.00,+10.00
4,56,1050.00,+20.00
4,57,1050.00,+0.00
4,58,1040.00,-10.00
4,59,1040.00,+0.00
4,60,1050.00,+10.00
4,61,1060.00,+10.00
4,62,1070.00,+10.00
4,63,1080.00,+10.00
4,64,1090.00,+10.00
4,65,1100.00,+10.00
4,66,1120.00,+20.00
4,67,1130.00,+10.00
4,68,1140.00,+10.00
4,69,1150.00,+10.00
4,70,1140.00,-10.00
4,71,1155.00,+15.00
4,72,1145.00,-10.00
4,73,1125.00,-20.00
4,74,1115.00,-10.00
4,75,1115.00,+0.00
4,76,1130.00,+15.00
4,77,1125.00,-5.00
4,78,1145.00,+20.00
4,79,1155.00,+10.00
4,80,1145.00,-10.00
4,81,1135.00,-10.00
4,82,1125.00,-10.00
4,83,1125.00,+0.00
4,84,1115.00,-10.00
4,85,1105.00,-10.00
4,86,1095.00,-10.00
4,87,1105.00,+10.00
4,88,1095.00,-10.00
4,89,1085.00,-10.00
4,90,1075.00,-10.00
4,91,1075.00,+0.00
4,92,1085.00,+10.00
4,93,1095.00,+10.00
4,94,1095.00,+0.00
4,95,1090.00,-5.00
4,96,1080.00,-10.00
4,97,1090.00,+10.00
4,98,1080.00,-10.00
4,99,1070.00,-10.00
4,100,1060.00,-10.00
5,1,995.00,-5.00
5,2,1005.00,+10.00
5,3,1000.00,-5.00
5,4,1010.00,+10.00
5,5,1000.00,-10.00
5,6,1000.00,+0.00
5,7,990.00,-10.00
5,8,1000.00,+10.00
5,9,1010.00,+10.00
5,10,1000.00,-10.00
5,11,980.00,-20.00
5,12,960.00,-20.00
5,13,950.00,-10.00
5,14,960.00,+10.00
5,15,950.00,-10.00
5,16,960.00,+10.00
5,17,970.00,+10.00
5,18,960.00,-10.00
5,19,940.00,-20.00
5,20,950.00,+10.00
5,21,970.00,+20.00
5,22,970.00,+0.00
5,23,960.00,-10.00
5,24,940.00,-20.00
5,25,930.00,-10.00
5,26,920.00,-10.00
5,27,940.00,+20.00
5,28,930.00,-10.00
5,29,945.00,+15.00
5,30,955.00,+10.00
5,31,970.00,+15.00
5,32,985.00,+15.00
5,33,975.00,-10.00
5,34,965.00,-10.00
5,35,955.00,-10.00
5,36,945.00,-10.00
5,37,955.00,+10.00
5,38,945.00,-10.00
5,39,955.00,+10.00
5,40,945.00,-10.00
5,41,960.00,+15.00
5,42,950.00,-10.00
5,43,940.00,-10.00
5,44,950.00,+10.00
5,45,960.00,+10.00
5,46,970.00,+10.00
5,47,960.00,-10.00
5,48,950.00,-10.00
5,49,940.00,-10.00
5,50,950.00,+10.00
5,51,960.00,+10.00
5,52,950.00,-10.00
5,53,940.00,-10.00
5,54,935.00,-5.00
5,55,955.00,+20.00
5,56,945.00,-10.00
5,57,955.00,+10.00
5,58,965.00,+10.00
5,59,960.00,-5.00
5,60,950.00,-10.00
5,61,965.00,+15.00
5,62,955.00,-10.00
5,63,965.00,+10.00
5,64,955.00,-10.00
5,65,945.00,-10.00
5,66,935.00,-10.00
5,67,945.00,+10.00
5,68,955.00,+10.00
5,69,965.00,+10.00
5,70,960.00,-5.00
5,71,970.00,+10.00
5,72,965.00,-5.00
5,73,975.00,+10.00
5,74,965.00,-10.00
5,75,975.00,+10.00
5,76,965.00,-10.00
5,77,960.00,-5.00
