Session,Hand,Bankroll
3,39,950.00
3,40,960.00
3,41,960.00
3,42,950.00
3,43,960.00
3,44,970.00
3,45,980.00
3,46,1000.00
3,47,1010.00
3,48,1020.00
3,49,1020.00
3,50,1010.00
3,51,1000.00
3,52,1010.00
3,53,990.00
3,54,1000.00
3,55,990.00
3,56,980.00
3,57,970.00
3,58,980.00
3,59,980.00
3,60,970.00
3,61,980.00
3,62,990.00
3,63,1000.00
3,64,1015.00
3,65,1015.00
3,66,1005.00
3,67,1015.00
3,68,1005.00
3,69,995.00
3,70,1005.00
3,71,1025.00
3,72,1035.00
3,73,1045.00
3,74,1065.00
3,75,1075.00
3,76,1065.00
3,77,1075.00
3,78,1075.00
3,79,1065.00
3,80,1075.00
3,81,1055.00
3,82,1045.00
3,83,1035.00
3,84,1055.00
3,85,1045.00
3,86,1035.00
3,87,1035.00
3,88,1045.00
3,89,1055.00
3,90,1065.00
3,91,1065.00
3,92,1085.00
3,93,1075.00
3,94,1095.00
3,95,1105.00
3,96,1085.00
3,97,1075.00
3,98,1085.00
3,99,1085.00
3,100,1075.00
4,1,1010.00
4,2,1020.00
4,3,1030.00
4,4,1040.00
4,5,1020.00
4,6,1030.00
4,7,1020.00
4,8,1030.00
4,9,1030.00
4,10,1040.00
4,11,1060.00
4,12,1070.00
4,13,1060.00
4,14,1070.00
4,15,1060.00
4,16,1050.00
4,17,1040.00
4,18,1060.00
4,19,1040.00
4,20,1035.00
4,21,1045.00
4,22,1060.00
4,23,1070.00
4,24,1060.00
4,25,1070.00
4,26,1065.00
4,27,1055.00
4,28,1035.00
4,29,1025.00
4,30,1040.00
4,31,1030.00
4,32,1045.00
4,33,1035.00
4,34,1025.00
4,35,1035.00
4,36,1045.00
4,37,1035.00
4,38,1025.00
4,39,1045.00
4,40,1035.00
4,41,1035.00
4,42,1030.00
4,43,1040.00
4,44,1035.00
4,45,1025.00
4,46,1020.00
4,47,1010.00
4,48,1020.00
4,49,1030.00
4,50,1040.00
4,51,1030.00
4,52,1020.00
4,53,1020.00
4,54,1035.00
4,55,1035.00
4,56,1050.00
4,57,1070.00
4,58,1060.00
4,59,1050.00
4,60,1030.00
4,61,1040.00
4,62,1030.00
4,63,1020.00
4,64,1010.00
4,65,1010.00
4,66,1020.00
4,67,1010.00
4,68,990.00
4,69,1000.00
4,70,990.00
4,71,1000.00
4,72,990.00
4,73,985.00
4,74,1005.00
4,75,1015.00
4,76,1025.00
4,77,1035.00
4,78,1050.00
4,79,1040.00
4,80,1055.00
4,81,1065.00
4,82,1055.00
4,83,1065.00
4,84,1055.00
4,85,1045.00
4,86,1055.00
4,87,1045.00
4,88,1035.00
4,89,1055.00
4,90,1065.00
4,91,1055.00
4,92,1075.00
4,93,1070.00
4,94,1060.00
4,95,1080.00
4,96,1075.00
4,97,1070.00
4,98,1065.00
4,99,1055.00
4,100,1045.00
5,1,990.00
5,2,1000.00
5,3,990.00
5,4,980.00
5,5,970.00
5,6,980.00
5,7,960.00
5,8,950.00
5,9,960.00
5,10,955.00
5,11,945.00
5,12,935.00
5,13,925.00
5,14,915.00
5,15,905.00
5,16,895.00
5,17,885.00
5,18,875.00
5,19,890.00
5,20,900.00
5,21,890.00
5,22,880.00
5,23,870.00
5,24,860.00
5,25,850.00
5,26,840.00
5,27,830.00
5,28,840.00
5,29,850.00
5,30,850.00
5,31,840.00
5,32,835.00
5,33,825.00
5,34,815.00
5,35,830.00
5,36,820.00
5,37,840.00
5,38,830.00
5,39,820.00
5,40,810.00
5,41,820.00
5,42,810.00
5,43,820.00
5,44,810.00
5,45,805.00
5,46,795.00
5,47,805.00
5,48,815.00
5,49,805.00
5,50,795.00
5,51,805.00
5,52,785.00
5,53,775.00
5,54,765.00
5,55,765.00
5,56,775.00
5,57,765.00
5,58,755.00
5,59,735.00
5,60,725.00
5,61,735.00
5,62,725.00
5,63,725.00
5,64,715.00
5,65,715.00
5,66,705.00
5,67,700.00
5,68,690.00
5,69,700.00
5,70,690.00
5,71,700.00
5,72,710.00
5,73,700.00
5,74,690.00
5,75,680.00
5,76,670.00
5,77,650.00
5,78,660.00
5,79,670.00
5,80,660.00
5,81,650.00
5,82,640.00
5,83,620.00
5,84,630.00
5,85,650.00
5,86,660.00
5,87,650.00
5,88,640.00
5,89,620.00
5,90,620.00
5,91,640.00
5,92,650.00
5,93,640.00
5,94,660.00
5,95,670.00
5,96,660.00
5,97,670.00
5,98,660.00
5,99,680.00
5,100,690.00
