Session,Hand,Bankroll,Change
2,35,1045.00,-10.00
2,36,1035.00,-10.00
2,37,1045.00,+10.00
2,38,1035.00,-10.00
2,39,1015.00,-20.00
2,40,1035.00,+20.00
2,41,1025.00,-10.00
2,42,1005.00,-20.00
2,43,1015.00,+10.00
2,44,1005.00,-10.00
2,45,1015.00,+10.00
2,46,1005.00,-10.00
2,47,995.00,-10.00
2,48,985.00,-10.00
2,49,975.00,-10.00
2,50,985.00,+10.00
2,51,975.00,-10.00
2,52,985.00,+10.00
2,53,975.00,-10.00
2,54,965.00,-10.00
2,55,975.00,+10.00
2,56,975.00,+0.00
2,57,970.00,-5.00
2,58,960.00,-10.00
2,59,950.00,-10.00
2,60,940.00,-10.00
2,61,950.00,+10.00
2,62,950.00,+0.00
2,63,945.00,-5.00
2,64,935.00,-10.00
2,65,925.00,-10.00
2,66,945.00,+20.00
2,67,955.00,+10.00
2,68,965.00,+10.00
2,69,975.00,+10.00
2,70,965.00,-10.00
2,71,975.00,+10.00
2,72,965.00,-10.00
2,73,975.00,+10.00
2,74,965.00,-10.00
2,75,975.00,+10.00
2,76,970.00,-5.00
2,77,990.00,+20.00
2,78,990.00,+0.00
2,79,980.00,-10.00
2,80,975.00,-5.00
2,81,965.00,-10.00
2,82,975.00,+10.00
2,83,985.00,+10.00
2,84,965.00,-20.00
2,85,980.00,+15.00
2,86,970.00,-10.00
2,87,960.00,-10.00
2,88,975.00,+15.00
2,89,975.00,+0.00
2,90,965.00,-10.00
2,91,975.00,+10.00
2,92,955.00,-20.00
2,93,945.00,-10.00
2,94,955.00,+10.00
2,95,945.00,-10.00
2,96,935.00,-10.00
2,97,925.00,-10.00
2,98,915.00,-10.00
2,99,915.00,+0.00
2,100,895.00,-20.00
3,1,1020.00,+20.00
3,2,1030.00,+10.00
3,3,1040.00,+10.00
3,4,1050.00,+10.00
3,5,1040.00,-10.00
3,6,1020.00,-20.00
3,7,1010.00,-10.00
3,8,1020.00,+10.00
3,9,1000.00,-20.00
3,10,1010.00,+10.00
3,11,1030.00,+20.00
3,12,1030.00,+0.00
3,13,1040.00,+10.00
3,14,1055.00,+15.00
3,15,1045.00,-10.00
3,16,1055.00,+10.00
3,17,1070.00,+15.00
3,18,1080.00,+10.00
3,19,1090.00,+10.00
3,20,1070.00,-20.00
3,21,1060.00,-10.00
3,22,1070.00,+10.00
3,23,1060.00,-10.00
3,24,1060.00,+0.00
3,25,1070.00,+10.00
3,26,1050.00,-20.00
3,27,1060.00,+10.00
3,28,1040.00,-20.00
3,29,1050.00,+10.00
3,30,1040.00,-10.00
3,31,1050.00,+10.00
3,32,1060.00,+10.00
3,33,1055.00,-5.00
3,34,1065.00,+10.00
3,35,1055.00,-10.00
3,36,1045.00,-10.00
3,37,1035.00,-10.00
3,38,1025.00,-10.00
3,39,1035.00,+10.00
3,40,1025.00,-10.00
3,41,1015.00,-10.00
3,42,1025.00,+10.00
3,43,1025.00,+0.00
3,44,1035.00,+10.00
3,45,1025.00,-10.00
3,46,1035.00,+10.00
3,47,1050.00,+15.00
3,48,1040.00,-10.00
3,49,1030.00,-10.00
3,50,1020.00,-10.00
3,51,1015.00,-5.00
3,52,1005.00,-10.00
3,53,1015.00,+10.00
3,54,1025.00,+10.00
3,55,1005.00,-20.00
3,56,1015.00,+10.00
3,57,1025.00,+10.00
3,58,1015.00,-10.00
3,59,1005.00,-10.00
3,60,1000.00,-5.00
3,61,1010.00,+10.00
3,62,1000.00,-10.00
3,63,990.00,-10.00
3,64,980.00,-10.00
3,65,970.00,-10.00
3,66,960.00,-10.00
3,67,950.00,-10.00
3,68,940.00,-10.00
3,69,960.00,+20.00
3,70,950.00,-10.00
3,71,960.00,+10.00
3,72,970.00,+10.00
3,73,980.00,+10.00
3,74,970.00,-10.00
3,75,980.00,+10.00
3,76,990.00,+10.00
3,77,1000.00,+10.00
3,78,1010.00,+10.00
3,79,1030.00,+20.00
3,80,1020.00,-10.00
3,81,1010.00,-10.00
3,82,1020.00,+10.00
3,83,1010.00,-10.00
3,84,1020.00,+10.00
3,85,1000.00,-20.00
3,86,990.00,-10.00
3,87,985.00,-5.00
3,88,975.00,-10.00
3,89,985.00,+10.00
3,90,975.00,-10.00
3,91,985.00,+10.00
3,92,975.00,-10.00
3,93,970.00,-5.00
3,94,980.00,+10.00
3,95,970.00,-10.00
3,96,980.00,+10.00
3,97,970.00,-10.00
3,98,970.00,+0.00
3,99,960.00,-10.00
3,100,950.00,-10.00
4,1,995.00,-5.00
4,2,1005.00,+10.00
4,3,995.00,-10.00
4,4,995.00,+0.00
4,5,990.00,-5.00
4,6,1000.00,+10.00
4,7,1010.00,+10.00
4,8,1020.00,+10.00
4,9,1010.00,-10.00
4,10,1020.00,+10.00
4,11,1010.00,-10.00
4,12,980.00,-30.00
4,13,990.00,+10.00
4,14,990.00,+0.00
4,15,1000.00,+10.00
4,16,1010.00,+10.00
4,17,990.00,-20.00
4,18,980.00,-10.00
4,19,970.00,-10.00
4,20,970.00,+0.00
4,21,980.00,+10.00
4,22,1000.00,+20.00
4,23,990.00,-10.00
4,24,980.00,-10.00
4,25,970.00,-10.00
4,26,980.00,+10.00
4,27,990.00,+10.00
4,28,980.00,-10.00
4,29,970.00,-10.00
4,30,980.00,+10.00
4,31,970.00,-10.00
4,32,960.00,-10.00
4,33,975.00,+15.00
4,34,955.00,-20.00
4,35,950.00,-5.00
4,36,940.00,-10.00
4,37,930.00,-10.00
4,38,920.00,-10.00
4,39,915.00,-5.00
4,40,935.00,+20.00
4,41,925.00,-10.00
4,42,905.00,-20.00
4,43,915.00,+10.00
4,44,930.00,+15.00
4,45,920.00,-10.00
4,46,940.00,+20.00
4,47,930.00,-10.00
4,48,940.00,+10.00
4,49,960.00,+20.00
4,50,940.00,-20.00
4,51,930.00,-10.00
4,52,920.00,-10.00
4,53,930.00,+10.00
4,54,950.00,+20.00
4,55,940.00,-10.00
4,56,960.00,+20.00
4,57,950.00,-10.00
4,58,945.00,-5.00
4,59,955.00,+10.00
4,60,965.00,+10.00
4,61,965.00,+0.00
4,62,955.00,-10.00
4,63,945.00,-10.00
4,64,955.00,+10.00
4,65,970.00,+15.00
4,66,960.00,-10.00
4,67,970.00,+10.00
4,68,960.00,-10.00
4,69,970.00,+10.00
4,70,960.00,-10.00
4,71,980.00,+20.00
4,72,975.00,-5.00
4,73,985.00,+10.00
4,74,965.00,-20.00
4,75,965.00,+0.00
4,76,955.00,-10.00
4,77,935.00,-20.00
4,78,925.00,-10.00
4,79,935.00,+10.00
4,80,925.00,-10.00
4,81,935.00,+10.00
4,82,950.00,+15.00
4,83,960.00,+10.00
4,84,970.00,+10.00
4,85,980.00,+10.00
4,86,990.00,+10.00
4,87,990.00,+0.00
4,88,980.00,-10.00
4,89,970.00,-10.00
4,90,990.00,+20.00
4,91,980.00,-10.00
4,92,970.00,-10.00
4,93,950.00,-20.00
4,94,970.00,+20.00
4,95,960.00,-10.00
4,96,970.00,+10.00
4,97,960.00,-10.00
4,98,970.00,+10.00
4,99,950.00,-20.00
4,100,940.00,-10.00
5,1,1010.00,+10.00
5,2,1000.00,-10.00
5,3,995.00,-5.00
5,4,985.00,-10.00
5,5,975.00,-10.00
5,6,955.00,-20.00
5,7,945.00,-10.00
5,8,955.00,+10.00
5,9,945.00,-10.00
5,10,985.00,+40.00
5,11,995.00,+10.00
5,12,1010.00,+15.00
5,13,1020.00,+10.00
5,14,1010.00,-10.00
5,15,1000.00,-10.00
5,16,990.00,-10.00
5,17,980.00,-10.00
5,18,970.00,-10.00
5,19,970.00,+0.00
5,20,980.00,+10.00
5,21,990.00,+10.00
5,22,970.00,-20.00
5,23,950.00,-20.00
5,24,960.00,+10.00
5,25,950.00,-10.00
5,26,940.00,-10.00
5,27,930.00,-10.00
5,28,925.00,-5.00
5,29,935.00,+10.00
5,30,925.00,-10.00
5,31,915.00,-10.00
5,32,905.00,-10.00
5,33,925.00,+20.00
5,34,915.00,-10.00
5,35,895.00,-20.00
5,36,885.00,-10.00
5,37,895.00,+10.00
5,38,885.00,-10.00
5,39,895.00,+10.00
5,40,890.00,-5.00
5,41,880.00,-10.00
5,42,870.00,-10.00
5,43,880.00,+10.00
5,44,870.00,-10.00
5,45,860.00,-10.00
5,46,850.00,-10.00
5,47,840.00,-10.00
5,48,850.00,+10.00
5,49,860.00,+10.00
5,50,850.00,-10.00
5,51,860.00,+10.00
5,52,880.00,+20.00
5,53,900.00,+20.00
5,54,910.00,+10.00
5,55,900.00,-10.00
5,56,890.00,-10.00
5,57,900.00,+10.00
5,58,890.00,-10.00
5,59,880.00,-10.00
5,60,860.00,-20.00
5,61,850.00,-10.00
5,62,860.00,+10.00
5,63,870.00,+10.00
5,64,860.00,-10.00
5,65,870.00,+10.00
5,66,860.00,-10.00
5,67,850.00,-10.00
5,68,840.00,-10.00
5,69,840.00,+0.00
5,70,855.00,+15.00
5,71,845.00,-10.00
5,72,835.00,-10.00
5,73,825.00,-10.00
5,74,835.00,+10.00
5,75,825.00,-10.00
5,76,815.00,-10.00
5,77,805.00,-10.00
5,78,820.00,+15.00
5,79,810.00,-10.00
5,80,800.00,-10.00
5,81,790.00,-10.00
5,82,800.00,+10.00
5,83,810.00,+10.00
5,84,810.00,+0.00
5,85,820.00,+10.00
5,86,810.00,-10.00
5,87,800.00,-10.00
5,88,810.00,+10.00
5,89,820.00,+10.00
5,90,835.00,+15.00
5,91,825.00,-10.00
5,92,825.00,+0.00
5,93,815.00,-10.00
5,94,805.00,-10.00
5,95,815.00,+10.00
5,96,815.00,+0.00
5,97,825.00,+10.00
5,98,840.00,+15.00
5,99,850.00,+10.00
5,100,850.00,+0.00
