Session,Hand,Bankroll
4,95,1170.00
4,96,1170.00
4,97,1185.00
4,98,1195.00
4,99,1205.00
4,100,1195.00
5,1,1015.00
5,2,1025.00
5,3,1015.00
5,4,1005.00
5,5,1005.00
5,6,1015.00
5,7,1025.00
5,8,1035.00
5,9,1025.00
5,10,1015.00
5,11,1005.00
5,12,1015.00
5,13,1025.00
5,14,1015.00
5,15,1005.00
5,16,995.00
5,17,985.00
5,18,975.00
5,19,965.00
5,20,975.00
5,21,965.00
5,22,960.00
5,23,960.00
5,24,970.00
5,25,960.00
5,26,950.00
5,27,960.00
5,28,950.00
5,29,960.00
5,30,970.00
5,31,970.00
5,32,980.00
5,33,990.00
5,34,985.00
5,35,985.00
5,36,995.00
5,37,985.00
5,38,965.00
5,39,980.00
5,40,990.00
5,41,980.00
5,42,970.00
5,43,980.00
5,44,995.00
5,45,985.00
5,46,995.00
5,47,995.00
5,48,985.00
5,49,975.00
5,50,985.00
5,51,965.00
5,52,985.00
5,53,975.00
5,54,985.00
5,55,975.00
5,56,965.00
5,57,955.00
5,58,945.00
5,59,955.00
5,60,945.00
5,61,935.00
5,62,945.00
5,63,935.00
5,64,925.00
5,65,940.00
5,66,955.00
5,67,945.00
5,68,955.00
5,69,965.00
5,70,955.00
5,71,965.00
5,72,945.00
5,73,935.00
5,74,925.00
5,75,935.00
5,76,950.00
5,77,965.00
5,78,975.00
5,79,955.00
5,80,945.00
5,81,935.00
5,82,925.00
5,83,915.00
5,84,895.00
5,85,885.00
5,86,895.00
5,87,905.00
5,88,915.00
5,89,905.00
5,90,905.00
5,91,895.00
5,92,885.00
5,93,895.00
5,94,885.00
5,95,895.00
5,96,885.00
5,97,875.00
5,98,885.00
5,99,875.00
5,100,865.00
